"School of Business, Management and Accountancy-BSBAMM-Second Year",COLLEGE,"School of Business, Management and Accountancy",BSBAMM,Second Year,SY2324,1st Semester,"School of Business, Management and Accountancy",Regular Classroom,,SSP 005,Student Success Program 1,,1,,,1,1,,,1,50,,,45,,,,45,,,,,,,,,,BSBAMM-Second Year-1st Semester-SSP 005,,,,44,,,2,BSBAMM-2,,,,,,,,,,,,,Lecture,,,Regular Classroom,,"School of Business, Management and Accountancy"
"School of Business, Management and Accountancy-BSBAMM-Second Year",COLLEGE,"School of Business, Management and Accountancy",BSBAMM,Second Year,SY2324,1st Semester,College of Arts and Sciences,Regular Classroom,,GEN 006,Ethics,,3,,,3,3,,,3,50,,,45,,,,45,,,,,,,,,,BSBAMM-Second Year-1st Semester-GEN 006,,,,39,,,2,BSBAMM-2,,,,,,,,,,,,,Lecture,,,Regular Classroom,,College of Arts and Sciences
"School of Business, Management and Accountancy-BSBAMM-Second Year",COLLEGE,"School of Business, Management and Accountancy",BSBAMM,Second Year,SY2324,2nd Semester,"School of Business, Management and Accountancy",Regular Classroom,,SSP 006,Student Success Program 2,,1,,,1,1,,,1,50,,,42,,,,42,,,,,,,,,,BSBAMM-Second Year-2nd Semester-SSP 006,,,,,,,2,BSBAMM-2,,,,,,,,,,,,,Lecture,,,Regular Classroom,,"School of Business, Management and Accountancy"
"School of Business, Management and Accountancy-BSBAMM-Second Year",COLLEGE,"School of Business, Management and Accountancy",BSBAMM,Second Year,SY2324,2nd Semester,College of Rehabilitative Sciences,Regular Classroom,,PED 033,Physical Activities Toward Health and Fitness (PATHFit 4): Team Sports,,2,,,2,2,,,2,50,,,42,,,,42,,,1,,,2,,,2,BSBAMM-Second Year-2nd Semester-PED 033,,,,,,,2,BSBAMM-2,,,,,,,,,,,,,Lecture,,,Regular Classroom,,College of Rehabilitative Sciences
"School of Business, Management and Accountancy-BSBAMM-Second Year",COLLEGE,"School of Business, Management and Accountancy",BSBAMM,Second Year,SY2324,2nd Semester,"School of Business, Management and Accountancy",Regular Classroom,,MKT 034,Pricing Strategy,,3,,,3,3,,,3,50,,,42,,,,42,,,,,,,,,,BSBAMM-Second Year-2nd Semester-MKT 034,,,,,,,2,BSBAMM-2,,,,,,,,,,,,,Lecture,,,Regular Classroom,,"School of Business, Management and Accountancy"
"School of Business, Management and Accountancy-BSBAMM-Second Year",COLLEGE,"School of Business, Management and Accountancy",BSBAMM,Second Year,SY2324,2nd Semester,"School of Business, Management and Accountancy",Regular Classroom,,MKT 008,Advertising,,3,,,3,3,,,3,50,,,42,,,,42,,,,,,,,,,BSBAMM-Second Year-2nd Semester-MKT 008,,,,,,,2,BSBAMM-2,,,,,,,,,,,,,Lecture,,,Regular Classroom,,"School of Business, Management and Accountancy"
"School of Business, Management and Accountancy-BSBAMM-Second Year",COLLEGE,"School of Business, Management and Accountancy",BSBAMM,Second Year,SY2324,2nd Semester,"School of Business, Management and Accountancy",Regular Classroom,,BAM 031,Income Taxation,,3,,,3,3,,,3,50,,,42,,,,42,,,,,,,,,,BSBAMM-Second Year-2nd Semester-BAM 031,,,,,,,2,BSBAMM-2,,,,,,,,,,,,,Lecture,,,Regular Classroom,,"School of Business, Management and Accountancy"
"School of Business, Management and Accountancy-BSBAMM-Second Year",COLLEGE,"School of Business, Management and Accountancy",BSBAMM,Second Year,SY2324,2nd Semester,"School of Business, Management and Accountancy",Regular Classroom,,BAM 026,Law on Obligations and Contracts,,3,,,3,3,,,3,50,,,42,,,,42,,,,,,,,,,BSBAMM-Second Year-2nd Semester-BAM 026,,,,,,,2,BSBAMM-2,,,,,,,,,,,,,Lecture,,,Regular Classroom,,"School of Business, Management and Accountancy"
"School of Business, Management and Accountancy-BSBAMM-Second Year",COLLEGE,"School of Business, Management and Accountancy",BSBAMM,Second Year,SY2324,2nd Semester,College of Arts and Sciences,Regular Classroom,,BAM 006,Business Communication,,3,,,3,3,,,3,50,,,42,,,,42,,,,,,,,,,BSBAMM-Second Year-2nd Semester-BAM 006,,,,,,,2,BSBAMM-2,,,,,,,,,,,,,Lecture,,,Regular Classroom,,College of Arts and Sciences
"School of Business, Management and Accountancy-BSBAMM-Second Year",COLLEGE,"School of Business, Management and Accountancy",BSBAMM,Second Year,SY2324,2nd Semester,College of Arts and Sciences,Regular Classroom,,GEN 003,"Science, Technology and Society",,3,,,3,3,,,3,50,,,42,,,,42,,,,,,,,,,BSBAMM-Second Year-2nd Semester-GEN 003,,,,,,,2,BSBAMM-2,,,,,,,,,,,,,Lecture,,,Regular Classroom,,College of Arts and Sciences
"School of Business, Management and Accountancy-BSBAMM-Second Year",COLLEGE,"School of Business, Management and Accountancy",BSBAMM,Second Year,SY2324,2nd Semester,College of Arts and Sciences,Regular Classroom,,ART 002,Art Appreciation,,3,,,3,3,,,3,50,,,42,,,,42,,,,,,,,,,BSBAMM-Second Year-2nd Semester-ART 002,,,,,,,2,BSBAMM-2,,,,,,,,,,,,,Lecture,,,Regular Classroom,,College of Arts and Sciences
"School of Business, Management and Accountancy-BSBAMM-Third Year",COLLEGE,"School of Business, Management and Accountancy",BSBAMM,Third Year,SY2122,1st Semester,"School of Business, Management and Accountancy",Regular Classroom,,BAM 194,Business Administration Immersion/Industry Exposure,LAB 50,2,1,,3,2,3,,5,50,50,,45,,,,45,45,,,1,,,3.0,,3,BSBAMM-Third Year-1st Semester-BAM 194,,,,74,,,3,BSBAMM-3,,,,,,,,,,,,,Lecture,Laboratory,,Regular Classroom,,"School of Business, Management and Accountancy"
"School of Business, Management and Accountancy-BSBAMM-Third Year",COLLEGE,"School of Business, Management and Accountancy",BSBAMM,Third Year,SY2122,1st Semester,"School of Business, Management and Accountancy",Regular Classroom,,HRE 002,Human Resource Management,,3,,,3,3,,,3,50,,,45,,,,45,,,,,,,,,,BSBAMM-Third Year-1st Semester-HRE 002,,,,29,,,3,BSBAMM-3,,,,,,,,,,,,,Lecture,,,Regular Classroom,,"School of Business, Management and Accountancy"
"School of Business, Management and Accountancy-BSBAMM-Third Year",COLLEGE,"School of Business, Management and Accountancy",BSBAMM,Third Year,SY2122,1st Semester,"School of Business, Management and Accountancy",Regular Classroom,,BAM 193,Good Governance and Social Responsibility,,3,,,3,3,,,3,50,,,45,,,,45,,,,,,,,,,BSBAMM-Third Year-1st Semester-BAM 193,,,,29,,,3,BSBAMM-3,,,,,,,,,,,,,Lecture,,,Regular Classroom,,"School of Business, Management and Accountancy"
"School of Business, Management and Accountancy-BSBAMM-Third Year",COLLEGE,"School of Business, Management and Accountancy",BSBAMM,Third Year,SY2122,1st Semester,"School of Business, Management and Accountancy",Regular Classroom,,HRE 011,Organizational Development,,3,,,3,3,,,3,50,,,45,,,,45,,,,,,,,,,BSBAMM-Third Year-1st Semester-HRE 011,,,,29,,,3,BSBAMM-3,,,,,,,,,,,,,Lecture,,,Regular Classroom,,"School of Business, Management and Accountancy"
"School of Business, Management and Accountancy-BSBAMM-Third Year",COLLEGE,"School of Business, Management and Accountancy",BSBAMM,Third Year,SY2122,1st Semester,"School of Business, Management and Accountancy",Regular Classroom,,HRE 017,Special Topics in Human Resource Management,,3,,,3,3,,,3,50,,,45,,,,45,,,,,,,,,,BSBAMM-Third Year-1st Semester-HRE 017,,,,29,,,3,BSBAMM-3,,,,,,,,,,,,,Lecture,,,Regular Classroom,,"School of Business, Management and Accountancy"
"School of Business, Management and Accountancy-BSBAMM-Third Year",COLLEGE,"School of Business, Management and Accountancy",BSBAMM,Third Year,SY2122,1st Semester,"School of Business, Management and Accountancy",Regular Classroom,,SSP 007,Student Success Program 3,,1,,,1,1,,,1,50,,,45,,,,45,,,,,,,,,,BSBAMM-Third Year-1st Semester-SSP 007,,,,33,,,3,BSBAMM-3,,,,,,,,,,,,,Lecture,,,Regular Classroom,,"School of Business, Management and Accountancy"
"School of Business, Management and Accountancy-BSBAMM-Third Year",COLLEGE,"School of Business, Management and Accountancy",BSBAMM,Third Year,SY2122,2nd Semester,"School of Business, Management and Accountancy",Regular Classroom,,BAM 069,Business Research,,3,,,3,3,,,3,50,,,38,,,,38,,,,,,,,,,BSBAMM-Third Year-2nd Semester-BAM 069,,,,,,,3,BSBAMM-3,,,,,,,,,,,,,Lecture,,,Regular Classroom,,"School of Business, Management and Accountancy"
"School of Business, Management and Accountancy-BSBAMM-Third Year",COLLEGE,"School of Business, Management and Accountancy",BSBAMM,Third Year,SY2122,2nd Semester,"School of Business, Management and Accountancy",Regular Classroom,,BAM 199,Operations Management (TQM),,3,,,3,3,,,3,50,,,38,,,,38,,,,,,,,,,BSBAMM-Third Year-2nd Semester-BAM 199,,,,,,,3,BSBAMM-3,,,,,,,,,,,,,Lecture,,,Regular Classroom,,"School of Business, Management and Accountancy"
"School of Business, Management and Accountancy-BSBAMM-Third Year",COLLEGE,"School of Business, Management and Accountancy",BSBAMM,Third Year,SY2122,2nd Semester,"School of Business, Management and Accountancy",Regular Classroom,,MKT 005,Professional Salesmanship,,3,,,3,3,,,3,50,,,38,,,,38,,,,,,,,,,BSBAMM-Third Year-2nd Semester-MKT 005,,,,,,,3,BSBAMM-3,,,,,,,,,,,,,Lecture,,,Regular Classroom,,"School of Business, Management and Accountancy"
"School of Business, Management and Accountancy-BSBAMM-Third Year",COLLEGE,"School of Business, Management and Accountancy",BSBAMM,Third Year,SY2122,2nd Semester,"School of Business, Management and Accountancy",Regular Classroom,,MKT 011,E-commerce and Internet Marketing,,3,,,3,3,,,3,50,,,38,,,,38,,,,,,,,,,BSBAMM-Third Year-2nd Semester-MKT 011,,,,,,,3,BSBAMM-3,,,,,,,,,,,,,Lecture,,,Regular Classroom,,"School of Business, Management and Accountancy"
"School of Business, Management and Accountancy-BSBAMM-Third Year",COLLEGE,"School of Business, Management and Accountancy",BSBAMM,Third Year,SY2122,2nd Semester,"School of Business, Management and Accountancy",Regular Classroom,,SSP 008,Student Success Program 4,,1,,,1,1,,,1,50,,,38,,,,38,,,,,,,,,,BSBAMM-Third Year-2nd Semester-SSP 008,,,,,,,3,BSBAMM-3,,,,,,,,,,,,,Lecture,,,Regular Classroom,,"School of Business, Management and Accountancy"
"School of Business, Management and Accountancy-BSBAMM-Fourth Year",COLLEGE,"School of Business, Management and Accountancy",BSBAMM,Fourth Year,SY2122,1st Semester,"School of Business, Management and Accountancy",,,BAM 222,On the Job Training 1 (Shadowing Top Management),LAB 50,,3,,3,,9,,9,,50,,26,,,,,26,,,1,,,9.0,,9,BSBAMM-Fourth Year-1st Semester-BAM 222,,,,43,,,4,BSBAMM-4,,,,,,,,,,,,,,Laboratory,,,,"School of Business, Management and Accountancy"
"School of Business, Management and Accountancy-BSBAMM-Fourth Year",COLLEGE,"School of Business, Management and Accountancy",BSBAMM,Fourth Year,SY2122,1st Semester,"School of Business, Management and Accountancy",Regular Classroom,,BAM 200,Strategic Management,,3,,,3,3,,,3,50,,,26,,,,26,,,,,,,,,,BSBAMM-Fourth Year-1st Semester-BAM 200,,,,44,,,4,BSBAMM-4,,,,,,,,,,,,,Lecture,,,Regular Classroom,,"School of Business, Management and Accountancy"
"School of Business, Management and Accountancy-BSBAMM-Fourth Year",COLLEGE,"School of Business, Management and Accountancy",BSBAMM,Fourth Year,SY2122,1st Semester,"School of Business, Management and Accountancy",Regular Classroom,,SSP 009,Student Success Program 5,,1,,,1,1,,,1,50,,,26,,,,26,,,,,,,,,,BSBAMM-Fourth Year-1st Semester-SSP 009,,,,25,,,4,BSBAMM-4,,,,,,,,,,,,,Lecture,,,Regular Classroom,,"School of Business, Management and Accountancy"
"School of Business, Management and Accountancy-BSBAMM-Fourth Year",COLLEGE,"School of Business, Management and Accountancy",BSBAMM,Fourth Year,SY2122,2nd Semester,"School of Business, Management and Accountancy",Regular Classroom,,BAM 023,Feasibility Study,,3,,,3,3,,,3,50,,,25,,,,25,,,,,,,,,,BSBAMM-Fourth Year-2nd Semester-BAM 023,,,,,,,4,BSBAMM-4,,,,,,,,,,,,,Lecture,,,Regular Classroom,,"School of Business, Management and Accountancy"
"School of Business, Management and Accountancy-BSMA-First Year",COLLEGE,"School of Business, Management and Accountancy",BSMA,First Year,SY2324,1st Semester,"School of Business, Management and Accountancy",Regular Classroom,,ACC 102,Fundamentals of Financial Accounting and Reporting,,6,,,6,6,,,6,50,,,,,,,,,,,,,,,,,BSMA-First Year-1st Semester-ACC 102,,,,38,,,1,BSMA-1,,,,,,,,,,,,,Lecture,,,Regular Classroom,,"School of Business, Management and Accountancy"
"School of Business, Management and Accountancy-BSMA-First Year",COLLEGE,"School of Business, Management and Accountancy",BSMA,First Year,SY2324,1st Semester,College of Arts and Sciences,Regular Classroom,,GEN 001,Purposive Communication,,3,,,3,3,,,3,50,,,,,,,,,,,,,,,,,BSMA-First Year-1st Semester-GEN 001,,,,28,,,1,BSMA-1,,,,,,,,,,,,,Lecture,,,Regular Classroom,,College of Arts and Sciences
"School of Business, Management and Accountancy-BSMA-First Year",COLLEGE,"School of Business, Management and Accountancy",BSMA,First Year,SY2324,1st Semester,College of Arts and Sciences,Regular Classroom,,GEN 002,Understanding the Self,,3,,,3,3,,,3,50,,,,,,,,,,,,,,,,,BSMA-First Year-1st Semester-GEN 002,,,,27,,,1,BSMA-1,,,,,,,,,,,,,Lecture,,,Regular Classroom,,College of Arts and Sciences
"School of Business, Management and Accountancy-BSMA-First Year",COLLEGE,"School of Business, Management and Accountancy",BSMA,First Year,SY2324,1st Semester,College of Arts and Sciences,Regular Classroom,,HIS 007,Life and Works of Rizal,,3,,,3,3,,,3,50,,,,,,,,,,,,,,,,,BSMA-First Year-1st Semester-HIS 007,,,,28,,,1,BSMA-1,,,,,,,,,,,,,Lecture,,,Regular Classroom,,College of Arts and Sciences
"School of Business, Management and Accountancy-BSMA-First Year",COLLEGE,"School of Business, Management and Accountancy",BSMA,First Year,SY2324,1st Semester,College of Arts and Sciences,Regular Classroom,,MAT 152,Mathematics in the Modern World,,3,,,3,3,,,3,50,,,,,,,,,,,,,,,,,BSMA-First Year-1st Semester-MAT 152,,,,28,,,1,BSMA-1,,,,,,,,,,,,,Lecture,,,Regular Classroom,,College of Arts and Sciences
"School of Business, Management and Accountancy-BSMA-First Year",COLLEGE,"School of Business, Management and Accountancy",BSMA,First Year,SY2324,1st Semester,College of Arts and Sciences,Regular Classroom,,NST 021,National Service Training Program 1,,3,,,3,3,,,3,50,,,,,,,,,,,,,,,,,BSMA-First Year-1st Semester-NST 021,,,,27,,,1,BSMA-1,,,,,,,,,,,,,Lecture,,,Regular Classroom,,College of Arts and Sciences
"School of Business, Management and Accountancy-BSMA-First Year",COLLEGE,"School of Business, Management and Accountancy",BSMA,First Year,SY2324,1st Semester,College of Rehabilitative Sciences,Regular Classroom,,PED 030,Physical Activities Toward Health and Fitness (PATHFit 1): Movement Competency Training,,2,,,2,2,,,2,50,,,,,,,,,,,,,,,,,BSMA-First Year-1st Semester-PED 030,,,,36,,,1,BSMA-1,,,,,,,,,,,,,Lecture,,,Regular Classroom,,College of Rehabilitative Sciences
"School of Business, Management and Accountancy-BSMA-First Year",COLLEGE,"School of Business, Management and Accountancy",BSMA,First Year,SY2324,2nd Semester,"School of Business, Management and Accountancy",Regular Classroom,,ACC 103,Conceptual Framework & Accounting Standards,,3,,,3,3,,,3,50,,,,,,,,,,,,,,,,,BSMA-First Year-2nd Semester-ACC 103,,,,,,,1,BSMA-1,,,,,,,,,,,,,Lecture,,,Regular Classroom,,"School of Business, Management and Accountancy"
"School of Business, Management and Accountancy-BSMA-First Year",COLLEGE,"School of Business, Management and Accountancy",BSMA,First Year,SY2324,2nd Semester,College of Arts and Sciences,Regular Classroom,,ART 002,Art Appreciation,,3,,,3,3,,,3,50,,,,,,,,,,,,,,,,,BSMA-First Year-2nd Semester-ART 002,,,,,,,1,BSMA-1,,,,,,,,,,,,,Lecture,,,Regular Classroom,,College of Arts and Sciences
"School of Business, Management and Accountancy-BSMA-First Year",COLLEGE,"School of Business, Management and Accountancy",BSMA,First Year,SY2324,2nd Semester,"School of Business, Management and Accountancy",Regular Classroom,,BAM 040,Managerial Economics,,3,,,3,3,,,3,50,,,,,,,,,,,,,,,,,BSMA-First Year-2nd Semester-BAM 040,,,,,,,1,BSMA-1,,,,,,,,,,,,,Lecture,,,Regular Classroom,,"School of Business, Management and Accountancy"
"School of Business, Management and Accountancy-BSMA-First Year",COLLEGE,"School of Business, Management and Accountancy",BSMA,First Year,SY2324,2nd Semester,"School of Business, Management and Accountancy",Regular Classroom,,BAM 201,International Business & Trade,,3,,,3,3,,,3,50,,,,,,,,,,,,,,,,,BSMA-First Year-2nd Semester-BAM 201,,,,,,,1,BSMA-1,,,,,,,,,,,,,Lecture,,,Regular Classroom,,"School of Business, Management and Accountancy"
"School of Business, Management and Accountancy-BSMA-First Year",COLLEGE,"School of Business, Management and Accountancy",BSMA,First Year,SY2324,2nd Semester,College of Arts and Sciences,Regular Classroom,,GEN 003,"Science, Technology and Society",,3,,,3,3,,,3,50,,,,,,,,,,,,,,,,,BSMA-First Year-2nd Semester-GEN 003,,,,,,,1,BSMA-1,,,,,,,,,,,,,Lecture,,,Regular Classroom,,College of Arts and Sciences
"School of Business, Management and Accountancy-BSMA-First Year",COLLEGE,"School of Business, Management and Accountancy",BSMA,First Year,SY2324,2nd Semester,College of Arts and Sciences,Regular Classroom,,GEN 004,Readings in Philippine History,,3,,,3,3,,,3,50,,,,,,,,,,,,,,,,,BSMA-First Year-2nd Semester-GEN 004,,,,,,,1,BSMA-1,,,,,,,,,,,,,Lecture,,,Regular Classroom,,College of Arts and Sciences
"School of Business, Management and Accountancy-BSMA-First Year",COLLEGE,"School of Business, Management and Accountancy",BSMA,First Year,SY2324,2nd Semester,College of Arts and Sciences,Regular Classroom,,GEN 005,The Contemporary World,,3,,,3,3,,,3,50,,,,,,,,,,,,,,,,,BSMA-First Year-2nd Semester-GEN 005,,,,,,,1,BSMA-1,,,,,,,,,,,,,Lecture,,,Regular Classroom,,College of Arts and Sciences
"School of Business, Management and Accountancy-BSMA-First Year",COLLEGE,"School of Business, Management and Accountancy",BSMA,First Year,SY2324,2nd Semester,College of Arts and Sciences,Regular Classroom,,NST 022,National Service Training Program 2,,3,,,3,3,,,3,50,,,,,,,,,,,,,,,,,BSMA-First Year-2nd Semester-NST 022,,,,,,,1,BSMA-1,,,,,,,,,,,,,Lecture,,,Regular Classroom,,College of Arts and Sciences
"School of Business, Management and Accountancy-BSMA-First Year",COLLEGE,"School of Business, Management and Accountancy",BSMA,First Year,SY2324,2nd Semester,College of Rehabilitative Sciences,Regular Classroom,,PED 031,Physical Activities Toward Health and Fitness (PATHFit 2): Exercise-based Fitness Activities,,2,,,2,2,,,2,50,,,,,,,,,,,,,,,,,BSMA-First Year-2nd Semester-PED 031,,,,,,,1,BSMA-1,,,,,,,,,,,,,Lecture,,,Regular Classroom,,College of Rehabilitative Sciences
"School of Business, Management and Accountancy-BSMA-Second Year",COLLEGE,"School of Business, Management and Accountancy",BSMA,Second Year,SY2324,1st Semester,"School of Business, Management and Accountancy",Regular Classroom,,ACC 106,Intermediate Accounting 1,,3,,,3,3,,,3,50,,,,,,,,,,,,,,,,,BSMA-Second Year-1st Semester-ACC 106,,,,48,,,2,BSMA-2,,,,,,,,,,,,,Lecture,,,Regular Classroom,,"School of Business, Management and Accountancy"
"School of Business, Management and Accountancy-BSMA-Second Year",COLLEGE,"School of Business, Management and Accountancy",BSMA,Second Year,SY2324,1st Semester,"School of Business, Management and Accountancy",Regular Classroom,,ACC 107,Intermediate Accounting 2,,3,,,3,3,,,3,50,,,,,,,,,,,,,,,,,BSMA-Second Year-1st Semester-ACC 107,,,,48,,,2,BSMA-2,,,,,,,,,,,,,Lecture,,,Regular Classroom,,"School of Business, Management and Accountancy"
"School of Business, Management and Accountancy-BSMA-Second Year",COLLEGE,"School of Business, Management and Accountancy",BSMA,Second Year,SY2324,1st Semester,"School of Business, Management and Accountancy",Regular Classroom,,BAM 026,Law on Obligations and Contracts,,3,,,3,3,,,3,50,,,,,,,,,,,,,,,,,BSMA-Second Year-1st Semester-BAM 026,,,,12,,,2,BSMA-2,,,,,,,,,,,,,Lecture,,,Regular Classroom,,"School of Business, Management and Accountancy"
"School of Business, Management and Accountancy-BSMA-Second Year",COLLEGE,"School of Business, Management and Accountancy",BSMA,Second Year,SY2324,1st Semester,"School of Business, Management and Accountancy",Regular Classroom,,FIN 004,Financial Management,,3,,,3,3,,,3,50,,,,,,,,,,,,,,,,,BSMA-Second Year-1st Semester-FIN 004,,,,53,,,2,BSMA-2,,,,,,,,,,,,,Lecture,,,Regular Classroom,,"School of Business, Management and Accountancy"
"School of Business, Management and Accountancy-BSMA-Second Year",COLLEGE,"School of Business, Management and Accountancy",BSMA,Second Year,SY2324,1st Semester,College of Arts and Sciences,Regular Classroom,,GEN 006,Ethics,,3,,,3,3,,,3,50,,,,,,,,,,,,,,,,,BSMA-Second Year-1st Semester-GEN 006,,,,39,,,2,BSMA-2,,,,,,,,,,,,,Lecture,,,Regular Classroom,,College of Arts and Sciences
"School of Business, Management and Accountancy-BSMA-Second Year",COLLEGE,"School of Business, Management and Accountancy",BSMA,Second Year,SY2324,1st Semester,College of Arts and Sciences,Regular Classroom,,GEN 009,The Entrepreneurial Mind,,3,,,3,3,,,3,50,,,,,,,,,,,,,,,,,BSMA-Second Year-1st Semester-GEN 009,,,,41,,,2,BSMA-2,,,,,,,,,,,,,Lecture,,,Regular Classroom,,College of Arts and Sciences
"School of Business, Management and Accountancy-BSMA-Second Year",COLLEGE,"School of Business, Management and Accountancy",BSMA,Second Year,SY2324,1st Semester,College of Rehabilitative Sciences,Regular Classroom,,PED 032,Physical Activities Toward Health and Fitness (PATHFit 3): Individual and Dual Sports,,2,,,2,2,,,2,50,,,,,,,,,,,,,,,,,BSMA-Second Year-1st Semester-PED 032,,,,,,,2,BSMA-2,,,,,,,,,,,,,Lecture,,,Regular Classroom,,College of Rehabilitative Sciences
"School of Business, Management and Accountancy-BSMA-Second Year",COLLEGE,"School of Business, Management and Accountancy",BSMA,Second Year,SY2324,1st Semester,"School of Business, Management and Accountancy",Regular Classroom,,SSP 005,Student Success Program 1,,1,,,1,1,,,1,50,,,,,,,,,,,,,,,,,BSMA-Second Year-1st Semester-SSP 005,,,,44,,,2,BSMA-2,,,,,,,,,,,,,Lecture,,,Regular Classroom,,"School of Business, Management and Accountancy"
"School of Business, Management and Accountancy-BSMA-Second Year",COLLEGE,"School of Business, Management and Accountancy",BSMA,Second Year,SY2324,2nd Semester,"School of Business, Management and Accountancy",Regular Classroom,,ACC 108,Intermediate Accounting 3,,3,,,3,3,,,3,50,,,,,,,,,,,,,,,,,BSMA-Second Year-2nd Semester-ACC 108,,,,,,,2,BSMA-2,,,,,,,,,,,,,Lecture,,,Regular Classroom,,"School of Business, Management and Accountancy"
"School of Business, Management and Accountancy-BSMA-Second Year",COLLEGE,"School of Business, Management and Accountancy",BSMA,Second Year,SY2324,2nd Semester,"School of Business, Management and Accountancy",Regular Classroom,,ACC 109,Intermediate Accounting 4,,3,,,3,3,,,3,50,,,,,,,,,,,,,,,,,BSMA-Second Year-2nd Semester-ACC 109,,,,,,,2,BSMA-2,,,,,,,,,,,,,Lecture,,,Regular Classroom,,"School of Business, Management and Accountancy"
"School of Business, Management and Accountancy-BSMA-Second Year",COLLEGE,"School of Business, Management and Accountancy",BSMA,Second Year,SY2324,2nd Semester,"School of Business, Management and Accountancy",Regular Classroom,,BAM 031,Income Taxation,,3,,,3,3,,,3,50,,,,,,,,,,,,,,,,,BSMA-Second Year-2nd Semester-BAM 031,,,,,,,2,BSMA-2,,,,,,,,,,,,,Lecture,,,Regular Classroom,,"School of Business, Management and Accountancy"
"School of Business, Management and Accountancy-BSMA-Second Year",COLLEGE,"School of Business, Management and Accountancy",BSMA,Second Year,SY2324,2nd Semester,"School of Business, Management and Accountancy",Regular Classroom,,BAM 119,Organization and Management (for Graduate Students),,3,,,3,3,,,3,50,,,,,,,,,,,,,,,,,BSMA-Second Year-2nd Semester-BAM 119,,,,,,,2,BSMA-2,,,,,,,,,,,,,Lecture,,,Regular Classroom,,"School of Business, Management and Accountancy"
"School of Business, Management and Accountancy-BSMA-Second Year",COLLEGE,"School of Business, Management and Accountancy",BSMA,Second Year,SY2324,2nd Semester,"School of Business, Management and Accountancy",Regular Classroom,,BAM 241,Business Law and Regulations,,3,,,3,3,,,3,50,,,,,,,,,,,,,,,,,BSMA-Second Year-2nd Semester-BAM 241,,,,,,,2,BSMA-2,,,,,,,,,,,,,Lecture,,,Regular Classroom,,"School of Business, Management and Accountancy"
"School of Business, Management and Accountancy-BSMA-Second Year",COLLEGE,"School of Business, Management and Accountancy",BSMA,Second Year,SY2324,2nd Semester,"School of Business, Management and Accountancy",Regular Classroom,,FIN 072,Financial Markets,,3,,,3,3,,,3,50,,,,,,,,,,,,,,,,,BSMA-Second Year-2nd Semester-FIN 072,,,,,,,2,BSMA-2,,,,,,,,,,,,,Lecture,,,Regular Classroom,,"School of Business, Management and Accountancy"
"School of Business, Management and Accountancy-BSMA-Second Year",COLLEGE,"School of Business, Management and Accountancy",BSMA,Second Year,SY2324,2nd Semester,College of Rehabilitative Sciences,Regular Classroom,,PED 033,Physical Activities Toward Health and Fitness (PATHFit 4): Team Sports,,2,,,2,2,,,2,50,,,,,,,,,,,,,,,,,BSMA-Second Year-2nd Semester-PED 033,,,,,,,2,BSMA-2,,,,,,,,,,,,,Lecture,,,Regular Classroom,,College of Rehabilitative Sciences
"School of Business, Management and Accountancy-BSMA-Second Year",COLLEGE,"School of Business, Management and Accountancy",BSMA,Second Year,SY2324,2nd Semester,"School of Business, Management and Accountancy",Regular Classroom,,SSP 005,Student Success Program 1,,1,,,1,1,,,1,50,,,,,,,,,,,,,,,,,BSMA-Second Year-2nd Semester-SSP 005,,,,,,,2,BSMA-2,,,,,,,,,,,,,Lecture,,,Regular Classroom,,"School of Business, Management and Accountancy"
"School of Business, Management and Accountancy-BSMA-Third Year",COLLEGE,"School of Business, Management and Accountancy",BSMA,Third Year,SY1819,1st Semester,"School of Business, Management and Accountancy",Regular Classroom,,BAM 199,Operations Management (TQM),,3,,,3,3,,,3,50,,,25,,,,25,,,,,,,,,,BSMA-Third Year-1st Semester-BAM 199,,,,,,,3,BSMA-3,,,,,,,,,,,,,Lecture,,,Regular Classroom,,"School of Business, Management and Accountancy"
"School of Business, Management and Accountancy-BSMA-Third Year",COLLEGE,"School of Business, Management and Accountancy",BSMA,Third Year,SY1819,1st Semester,"School of Business, Management and Accountancy",Regular Classroom,,BAM 062,Project Management,,3,,,3,3,,,3,50,,,25,,,,25,,,,,,,,,,BSMA-Third Year-1st Semester-BAM 062,,,,26,,,3,BSMA-3,,,,,,,,,,,,,Lecture,,,Regular Classroom,,"School of Business, Management and Accountancy"
"School of Business, Management and Accountancy-BSMA-Third Year",COLLEGE,"School of Business, Management and Accountancy",BSMA,Third Year,SY1819,1st Semester,"School of Business, Management and Accountancy",Regular Classroom,,ACC 112,"Governance, Business Ethics, Risk Management, and Internal Control",,3,,,3,3,,,3,50,,,25,,,,25,,,,,,,,,,BSMA-Third Year-1st Semester-ACC 112,,,,21,,,3,BSMA-3,,,,,,,,,,,,,Lecture,,,Regular Classroom,,"School of Business, Management and Accountancy"
"School of Business, Management and Accountancy-BSMA-Third Year",COLLEGE,"School of Business, Management and Accountancy",BSMA,Third Year,SY1819,1st Semester,"School of Business, Management and Accountancy",Regular Classroom,,ACC 122,Cost Accounting & Control,,3,,,3,3,,,3,50,,,25,,,,25,,,,,,,,,,BSMA-Third Year-1st Semester-ACC 122,,,,20,,,3,BSMA-3,,,,,,,,,,,,,Lecture,,,Regular Classroom,,"School of Business, Management and Accountancy"
